mae,mse,perceptual_l2,perceptual_l1,loss
0.1817071170701633,0.03877278847437559,0.006050284543466145,0.02348043828587729,0.03877278847437559
0.0975802507887875,0.011506497703542694,0.004332930454716172,0.01715965995175367,0.011506497703542694
0.06415605799593532,0.005645271535469451,0.0036543747365489,0.015252022097698787,0.005645271535469451
0.04686866534763014,0.003543828401335599,0.0031912675888890727,0.013692801015633882,0.003543828401335599
0.03650764127095693,0.0025792442956642605,0.00287647176920052,0.012591371085716415,0.0025792442956642605
0.02968472483676935,0.002052700165578749,0.0026291091939802647,0.01175860624989198,0.002052700165578749
0.02523654824455274,0.0017964638382618292,0.0024990735690854846,0.01127766883411872,0.0017964638382618292
0.0213880519777708,0.0015404109926644048,0.0023124650247652446,0.010663917976397585,0.0015404109926644048
0.018448309590342864,0.0013750882367040396,0.002169522543074903,0.010198909437173045,0.0013750882367040396
0.016095518071969503,0.0012460874244767364,0.0020396340662531282,0.00981347073734722,0.0012460874244767364
0.01433238931779612,0.0011578108824882478,0.0019383315535909326,0.00949264838111778,0.0011578108824882478
0.012785394776133453,0.0010787324902589027,0.0018410675561470256,0.009180585851967907,0.0010787324902589027
