,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,35900652,7608,63396,605,343,26099,0,100198,3677,35377,23653,217229,7409,0,0,14,0,0,0,0,0,0,4375,0,945,30,5,1042
1,91168,35146,23772,0,0,19622,0,4054,1321,545,1689,2243,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,443502,7741,283248,2409,0,25051,0,12184,1444,8265,6930,43467,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,31305,2313,21034,4099,0,633,0,1391,0,35,1172,3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
4,19858,0,4330,0,0,1382,0,721,0,0,788,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,293134,5642,48519,4987,38,154393,0,6617,554,2547,16867,17091,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25290,1790,4110,0,0,6048,0,515,0,83,271,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,302694,290,3109,0,0,2055,0,320521,0,15757,5934,23083,7728,0,0,0,0,0,0,0,0,0,256,0,998,0,0,0
8,59229,147,2813,0,0,519,0,8051,24664,4209,111,4144,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0
9,156121,0,3964,142,0,1384,0,11202,1017,129270,2876,88159,589,0,0,0,0,0,0,0,0,0,335,0,14,33,0,0
10,223360,4153,4087,0,3712,28325,0,8836,0,1284,120729,28407,2115,0,0,0,0,0,0,0,0,0,47,0,0,249,9,0
11,990993,76,36670,101,0,4754,0,6874,262,39346,25411,1162189,8773,0,0,0,0,0,0,0,0,0,105,0,0,4,0,8
12,42176,371,3692,0,0,2461,0,7105,4192,0,3623,20025,7824,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0
13,9368,0,806,0,0,1435,0,280,0,0,6729,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13263,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,29559,0,3810,0,0,0,0,41,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0
16,20287,0,20,0,0,92,0,0,0,0,0,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,104,131,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4498,0,130,0,0,0,0,9,0,0,499,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2224,0,688,0,0,29,0,49,0,18,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5765,123,949,0,0,336,0,1398,184,744,791,4770,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7124,0,0,0,0,55,0,638,0,1442,0,61,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
22,48990,0,0,0,0,0,0,11614,0,0,698,1326,0,0,0,0,0,0,0,0,0,0,5953,0,17,0,0,0
23,5585,0,0,0,0,0,0,284,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0
24,204446,0,0,0,0,0,0,3740,0,44,203,998,1196,0,0,0,0,0,0,0,0,0,30,0,2924,0,0,0
25,103643,0,2284,0,0,4519,0,3715,0,661,2869,12859,0,0,0,0,0,0,0,0,0,0,0,0,0,535,37,0
26,34301,819,4417,0,0,5693,0,1774,0,869,3838,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
27,16116,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5691
