run_id,video_id,mae,mse,perceptual_l2,perceptual_l1,loss
29,39,0.009317000011603037,0.0011912802577717229,2.606915468883623e-05,0.0010193404499053333,0.0011912802577717229
29,40,0.009229154229785005,0.0010575149965006859,2.0927456046896015e-05,0.000854301789853101,0.0010575149965006859
29,41,0.00951832599627475,0.0013442763829759011,2.735815842849358e-05,0.001018923024724548,0.0013442763829759011
29,43,0.009189695520999741,0.0012246042329408452,2.3422283020518517e-05,0.0008802428527409772,0.0012246042329408452
29,44,0.008991664179290334,0.0011707405146444217,2.382305485298275e-05,0.000943669787957333,0.0011707405146444217
29,45,0.010242608056093255,0.0013326520942306768,2.9927741955665018e-05,0.001104037727927789,0.0013326520942306768
29,46,0.009174524125022192,0.0013221080824344729,2.7642196995050955e-05,0.0009462778107263148,0.0013221080824344729
29,48,0.009829914352546135,0.0015129088360117749,3.014204117789632e-05,0.001071271804200175,0.0015129088360117749
29,49,0.010092447406301896,0.0012790644104825333,2.7675382728678718e-05,0.0010956810783439627,0.0012790644104825333
29,50,0.009856355317557852,0.0014117655678031345,2.837295129514435e-05,0.0010865691059734673,0.0014117655678031345
29,51,0.008774506614396447,0.0010265054695896413,2.0256584703977415e-05,0.0008121299906633794,0.0010265054695896413
29,53,0.00932326283926765,0.0010472652991302311,2.3137963617045897e-05,0.0009675498817038412,0.0010472652991302311
29,54,0.010996140778685609,0.0015246776991989465,3.2139280501723986e-05,0.0012277069152332842,0.0015246776991989465
29,56,0.009815774636254423,0.0011919253466961285,2.328655833220442e-05,0.0009282897237599606,0.0011919253466961285
29,57,0.009344778948773941,0.0011965091578895225,2.5615735994506393e-05,0.0009822278626961634,0.0011965091578895225
29,58,0.010195294463386139,0.0014748913953856876,3.073022240035546e-05,0.0011858979901686931,0.0014748913953856876
29,59,0.010727950374906262,0.001601810125866905,3.453390801951173e-05,0.0012307501555187629,0.001601810125866905
29,60,0.008771925183633964,0.001136425307680232,2.3708183786463147e-05,0.0009076177396733935,0.001136425307680232
29,61,0.011417035109673937,0.0020831002287256223,4.5105903191142715e-05,0.0013868310915616652,0.0020831002287256223
29,62,0.009802042995579541,0.0010590448793179046,2.2648037772038756e-05,0.0009001899568829685,0.0010590448793179046
29,63,0.010398080858091513,0.0015209502317399407,3.245483090116371e-05,0.0011354625325960418,0.0015209502317399407
29,64,0.01026739991669144,0.0015490179371443532,3.4947677011673694e-05,0.0012019851655211476,0.0015490179371443532
29,65,0.008684652730201681,0.0014575426565716044,2.628773354445002e-05,0.0009321534344538425,0.0014575426565716044
29,66,0.009279919220134616,0.0014020508787749957,2.8677975630368262e-05,0.0010238749392253036,0.0014020508787749957
29,67,0.012320905309170484,0.0020883976842742415,4.6885480163230875e-05,0.0016108451407247533,0.0020883976842742415
29,68,0.010704396444683274,0.0015251033898675815,3.0348884295866203e-05,0.0011373267483819898,0.0015251033898675815
29,69,0.00937665036569039,0.0012984167875644442,2.540955434596981e-05,0.0009561522109045958,0.0012984167875644442
29,70,0.008330720291241892,0.0009339229502239005,1.8066090553092134e-05,0.0007500861976225686,0.0009339229502239005
29,71,0.00950375009328127,0.0014470731366115312,2.81643250794635e-05,0.001031643781461753,0.0014470731366115312
29,72,0.009185287985019386,0.0013610412124156332,2.446293849061476e-05,0.0009083643121023972,0.0013610412124156332
29,73,0.009052487923763692,0.001288516810357881,2.5112810129333713e-05,0.0008995382608069728,0.001288516810357881
29,74,0.010128922685980797,0.001717233167340358,3.595922544870215e-05,0.0012059725570725277,0.001717233167340358
29,76,0.008618676808352271,0.0012917854780486475,2.590662388683995e-05,0.0009547734033549204,0.0012917854780486475
29,77,0.010244580104717337,0.0013088405176911028,2.7027346832375913e-05,0.000992072424348772,0.0013088405176911028
29,81,0.008252425297784308,0.0010531372111290693,1.884650218623089e-05,0.0007815335921865578,0.0010531372111290693
29,82,0.008915834928241868,0.0011148485531642413,2.1171916423554648e-05,0.0008303286338923499,0.0011148485531642413
29,83,0.01149161159992218,0.0015205338798503678,2.9670876495036668e-05,0.0011099782801236898,0.0015205338798503678
29,84,0.00908422823684911,0.0010997097079719726,2.1505747881747083e-05,0.0008870841467675442,0.0010997097079719726
29,85,0.011022468314816554,0.0017303198513885338,3.727613443819185e-05,0.0012201192187300573,0.0017303198513885338
29,86,0.01108343501885732,0.0017777453417268893,3.797703750024084e-05,0.001300112163492789,0.0017777453417268893
29,87,0.011245145887757341,0.0016572530914951737,3.5274754651860954e-05,0.0011969571032871803,0.0016572530914951737
29,88,0.01178853294501702,0.001906084002306064,4.114543291507289e-05,0.0013416920103675996,0.001906084002306064
29,89,0.010656863043550402,0.0013407763135546702,2.6023923965112772e-05,0.0010069489250478607,0.0013407763135546702
29,90,0.009583628491351479,0.0012848235708280134,2.3380160307132487e-05,0.0008901877543883539,0.0012848235708280134
29,91,0.009233052586049041,0.0013144072453841417,2.4677159879673053e-05,0.0009172371242526644,0.0013144072453841417
29,92,0.009100862388867278,0.001279135283385945,2.508693619030203e-05,0.0009549065353619585,0.001279135283385945
29,93,0.009337386798453652,0.0010357943051436693,2.145930687737259e-05,0.0008621991182584702,0.0010357943051436693
29,96,0.008077974890669188,0.000982822769243891,1.8670119185723403e-05,0.0007885584260414665,0.000982822769243891
29,97,0.008946958791326594,0.0014240804594010115,2.3163675804324965e-05,0.0008649233129323909,0.0014240804594010115
29,98,0.010821242313832045,0.001387141663969184,2.9737930841899166e-05,0.0011226377595448867,0.001387141663969184
29,100,0.010801237078073124,0.0016978728165850043,3.3729986447118185e-05,0.0011966477264650165,0.0016978728165850043
29,101,0.008977856214505874,0.001285089544409002,2.3485520287570574e-05,0.0008637260188013831,0.001285089544409002
29,102,0.008736364194191992,0.0009124928008532151,1.68838112767844e-05,0.0007610661247357105,0.0009124928008532151
29,103,0.009186955879752835,0.0013902355656803895,2.7538804273111356e-05,0.0009684652809907371,0.0013902355656803895
29,105,0.007970574280867974,0.0009451506907741229,1.6750295805347075e-05,0.0006854025161980341,0.0009451506907741229
29,106,0.008354470746902128,0.001155210264842026,2.159496296068634e-05,0.0007931843921930218,0.001155210264842026
29,107,0.010231019700532433,0.0013610381308050516,2.8909505065005054e-05,0.0010678515129795953,0.0013610381308050516
29,108,0.010879015227158865,0.002132240874925628,4.136907597664201e-05,0.0012981197474679598,0.002132240874925628
29,110,0.007557425235087673,0.0008114910937729292,1.4146773210086395e-05,0.000618904458436494,0.0008114910937729292
29,112,0.008943484332717832,0.0012840982707843307,2.2878162542569878e-05,0.0008764373979218243,0.0012840982707843307
29,113,0.007982655617718895,0.0010938186107280975,1.8691369662822885e-05,0.0007703936381343132,0.0010938186107280975
29,114,0.008835449982434511,0.001248250279847222,2.2996436861528006e-05,0.0008971964616406088,0.001248250279847222
29,115,0.010348712395255765,0.0012589542156395813,2.713814407494889e-05,0.0010274511996734266,0.0012589542156395813
29,116,0.009288729504183975,0.001453801931347698,2.6893573471339594e-05,0.000978642810666717,0.001453801931347698
29,117,0.008992075830554733,0.0011704558798285958,2.1542461076983222e-05,0.0008779128941139309,0.0011704558798285958
29,118,0.008409732580184936,0.0010137174224170546,1.9694982966029785e-05,0.0008206745735757674,0.0010137174224170546
29,120,0.008266293612929682,0.0010996316691550116,2.031341006841103e-05,0.0007954956853063777,0.0010996316691550116
29,121,0.009116281419992447,0.0012777216790709645,2.4847324912116164e-05,0.0009153266544065749,0.0012777216790709645
29,122,0.009263313265206912,0.001258835950672316,2.309916653151352e-05,0.0009220342016002784,0.001258835950672316
29,124,0.010079868575197886,0.001250396091915482,2.3499139518795717e-05,0.0008963313077844021,0.001250396091915482
29,125,0.008631143767076233,0.0011265290242348177,2.1741091833670606e-05,0.0008547790159354918,0.0011265290242348177
29,127,0.009190764801266293,0.0010866416286444292,2.1257471559389766e-05,0.0008626131112881315,0.0010866416286444292
29,128,0.00895823936443776,0.0011654778781424588,2.2472437146158577e-05,0.0008619967652096724,0.0011654778781424588
29,129,0.00880502474339058,0.0011424401495605707,2.1649742093359238e-05,0.0008832927944604307,0.0011424401495605707
29,130,0.010124504628280798,0.0010284167194428543,2.0331932722304674e-05,0.0008975887298583985,0.0010284167194428543
29,131,0.009897060142830014,0.0014665917142216737,2.9967202250797225e-05,0.001007252421695739,0.0014665917142216737
29,132,0.009071908466575018,0.0011806519908591447,2.181103565636264e-05,0.0008699935403745265,0.0011806519908591447
29,133,0.009917673638906993,0.0015031003278810915,2.6887288351196594e-05,0.0009734188168619007,0.0015031003278810915
29,134,0.008463215047183135,0.0008435767939469467,1.7102243888681792e-05,0.0007878917568208028,0.0008435767939469467
29,135,0.00956832640001486,0.0015102313430908482,3.1218845631681485e-05,0.0010426386071715175,0.0015102313430908482
29,136,0.010361281309431324,0.0013043219108276138,2.7044752943581657e-05,0.0010633557444236622,0.0013043219108276138
29,137,0.007949327744233112,0.0010926831236186749,2.3901885961095103e-05,0.0009058935197147852,0.0010926831236186749
29,138,0.010284452465515471,0.0015430492370383173,3.0993476648169433e-05,0.0011022481417133905,0.0015430492370383173
29,140,0.008711694576629217,0.0009987777841253692,2.0229487681659798e-05,0.0008616876739498442,0.0009987777841253692
29,141,0.010370941512907544,0.0015247702947817742,3.11595945792457e-05,0.0010779824241762982,0.0015247702947817742
29,142,0.00868802981346216,0.001376586306256465,2.8207066669649425e-05,0.0009898295975290239,0.001376586306256465
29,143,0.008618897578368584,0.0009728944984575112,1.8560389374518612e-05,0.0007936463788306962,0.0009728944984575112
29,144,0.009832204273759814,0.0011272114553583501,2.233218513892853e-05,0.0008856359435150684,0.0011272114553583501
29,145,0.009695899680567284,0.0012886446840517844,2.580212192394053e-05,0.0009784080497532463,0.0012886446840517844
29,146,0.00848373545644184,0.0008877879309390362,1.9333304286798618e-05,0.0008977921495291715,0.0008877879309390362
29,147,0.009883879606301585,0.0014360710508966197,3.001217236184554e-05,0.0010616251199583834,0.0014360710508966197
29,148,0.009717126445913757,0.0011941570986959118,2.610586088175532e-05,0.00101420572846783,0.0011941570986959118
29,149,0.00985899922453751,0.0010407155835448559,2.2703739908801084e-05,0.0009590549278073012,0.0010407155835448559
29,150,0.008309981065491835,0.0011128642631229014,2.131190995896759e-05,0.0008598125931651642,0.0011128642631229014
29,151,0.008911432052652041,0.0010772381643376623,2.132109819588853e-05,0.0008765352769599606,0.0010772381643376623
29,152,0.008377856073006019,0.0012223147084126128,2.5343970146541204e-05,0.000897330855618098,0.0012223147084126128
29,153,0.013692441958313187,0.0018065903262080003,2.49292865676883e-05,0.0009759034883851807,0.0018065903262080003
29,154,0.01736097875982523,0.002536266489776402,3.093393387080657e-05,0.0010749087904613872,0.002536266489776402
29,155,0.01901679752084116,0.0028074218262918293,3.418691409630507e-05,0.0011365528427995741,0.0028074218262918293
29,156,0.03710934431070373,0.008064452470058487,5.7683789539927e-05,0.0017027552017853374,0.008064452470058487
29,157,0.018995050044247397,0.0033412403569349812,3.797676791118984e-05,0.0012127349385991693,0.0033412403569349812
29,158,0.024206534916673295,0.007639153469323413,3.675248144526446e-05,0.0012001203827805996,0.007639153469323413
29,159,0.016599388228108487,0.002076471196487546,2.135092100767603e-05,0.0009018830954058406,0.002076471196487546
29,160,0.016966305015718237,0.0027750555101394383,3.91006713932063e-05,0.0012070348405182295,0.0027750555101394383
29,161,0.029660043468077976,0.005468049776585152,4.786075564576701e-05,0.001415461355354637,0.005468049776585152
29,162,0.014467095037301382,0.0021010396008690198,3.149710501020309e-05,0.0011184377927565946,0.0021010396008690198
29,163,0.016181165175512432,0.0027465578455788393,3.1492342107715864e-05,0.0011191298618602255,0.0027465578455788393
29,164,0.013089270131396396,0.0019176343755264366,2.9794898312372554e-05,0.0010460799219020242,0.0019176343755264366
29,165,0.019060093394170204,0.003263722681828464,3.739954041520832e-05,0.0012534972815774381,0.003263722681828464
29,166,0.015648534012815126,0.0024263097277770823,3.9315911201881064e-05,0.0011941128388011399,0.0024263097277770823
29,167,0.019099235013127328,0.0024710847592602173,2.6135981224797435e-05,0.0009693491171735029,0.0024710847592602173
29,168,0.017461031799766456,0.0028091053080628154,4.3591095590850844e-05,0.0012781023950907985,0.0028091053080628154
29,169,0.017569790839990402,0.002315082626932479,2.0603263508630646e-05,0.0008118351032843496,0.002315082626932479
29,170,0.01867845923065989,0.002615683144099559,3.118499254850751e-05,0.0009973930685035414,0.002615683144099559
29,171,0.016436701616233524,0.0026601986913495543,4.042873093605218e-05,0.001204304679959023,0.0026601986913495543
29,172,0.013155868236896812,0.0018809333785376962,2.517645664552855e-05,0.0009168463393605204,0.0018809333785376962
29,173,0.014105138558197797,0.002010146746311594,2.7437366183650326e-05,0.0009690209227279056,0.002010146746311594
29,174,0.023245944145914407,0.0037955946550426774,3.975464133814669e-05,0.0013908720534425555,0.0037955946550426774
29,175,0.015309422351419926,0.0024572017323225737,3.694829911789081e-05,0.0011335759334421406,0.0024572017323225737
29,176,0.01579716062483688,0.0027271916216704993,3.7521007767888175e-05,0.0011514217711131398,0.0027271916216704993
29,177,0.01518188542468124,0.002157668854806616,2.849920182512733e-05,0.0010467155864262168,0.002157668854806616
29,179,0.0150740006690224,0.0022060580062679947,2.850106928841948e-05,0.0009944141512581459,0.0022060580062679947
29,180,0.01244621657455961,0.001642360740224831,2.356103058749189e-05,0.0008755077270325274,0.001642360740224831
29,181,0.011444042098115791,0.00172609005081044,2.9148627204862848e-05,0.0009800125527280297,0.00172609005081044
29,182,0.021234677664187414,0.0030287794786345635,3.757881472570623e-05,0.0012439359705232738,0.0030287794786345635
29,183,0.017559339015005046,0.002802964779702426,4.2084774704295234e-05,0.0012812268556872902,0.002802964779702426
29,184,0.01255985039650746,0.0019211034928246038,3.144468434808347e-05,0.0010031567830794854,0.0019211034928246038
29,185,0.021752585275945337,0.002659622638776608,3.30694327369036e-05,0.0011308507021673799,0.002659622638776608
29,3543,0.01739584866911173,0.002351291828090325,2.8719595866277815e-05,0.0010762290505226702,0.002351291828090325
2,1,0.012035528573517999,0.0009376256837276742,1.7160791030619295e-05,0.0008646054761872316,0.0009376256837276742
2,2,0.011022851535429557,0.0008147411921527236,1.3717357225383845e-05,0.0006901859396991009,0.0008147411921527236
2,3,0.01256934261880815,0.000966699436151733,1.652716219117186e-05,0.0007849259371869266,0.000966699436151733
2,4,0.010297878999263049,0.0007771054333231102,1.4017513540238725e-05,0.0006947542288495849,0.0007771054333231102
2,5,0.011076362739716258,0.0009602179185354284,1.6353004845898663e-05,0.0007958449609577656,0.0009602179185354284
2,6,0.010903243562206627,0.001076289401971735,1.9071140629118113e-05,0.0008537400659406558,0.001076289401971735
2,7,0.012793425886581342,0.0010767266478311892,2.036781124843401e-05,0.0009848259437906866,0.0010767266478311892
2,8,0.010445752432569861,0.000677305982389953,1.1747556860276138e-05,0.000644303425506223,0.000677305982389953
2,9,0.01109110027551651,0.000920628982761021,1.73957291857126e-05,0.0008180385721304143,0.000920628982761021
2,11,0.011673235331351558,0.0010539139861551424,1.6477085036967764e-05,0.00078572911520799,0.0010539139861551424
2,12,0.011015401247327458,0.0008793376347892088,1.560725417071459e-05,0.0007331424204581609,0.0008793376347892088
2,14,0.011362675450121363,0.0010814376743898417,1.7939124851788317e-05,0.0008161462777449439,0.0010814376743898417
2,15,0.011737876298526923,0.000962524787367632,1.8051417825214837e-05,0.0008984109961117307,0.000962524787367632
2,16,0.010820654298489293,0.0008039676320428649,1.406002363182779e-05,0.0007247666135663166,0.0008039676320428649
2,17,0.011599849937483668,0.0008447748690377921,1.6650692156569373e-05,0.0008467161135437588,0.0008447748690377921
2,18,0.010231476733461023,0.0008779806298358987,1.6750581310892205e-05,0.0007314373517874628,0.0008779806298358987
2,19,0.011442770448423201,0.0009270342138235368,1.4809044231726382e-05,0.0007285582603916767,0.0009270342138235368
2,20,0.010949997125814358,0.0008335330371240465,1.52959781341148e-05,0.0007861814162849138,0.0008335330371240465
2,21,0.01032659634637336,0.0008568296011071653,1.2962003018704612e-05,0.0006471390069539969,0.0008568296011071653
2,23,0.011328960657119752,0.0009003144262048105,1.4759431175358866e-05,0.0007378087619629999,0.0009003144262048105
2,24,0.011255665024121602,0.0008875330589944497,1.612000513280994e-05,0.000800632049019138,0.0008875330589944497
2,27,0.011824458210291912,0.0009455720095762185,1.784418904839074e-05,0.0008253092789661367,0.0009455720095762185
2,28,0.011008680248633027,0.000748129347145247,1.3095964991407527e-05,0.0007015228285066163,0.000748129347145247
2,29,0.01102538784344991,0.0010212690078575785,1.9598755055388514e-05,0.0008592870294038827,0.0010212690078575785
2,30,0.011862108027562499,0.0010471193257641667,1.9155705161513954e-05,0.0008726325652484471,0.0010471193257641667
2,31,0.012085927249863744,0.0010666315236206477,1.9656009217214888e-05,0.000909790771935756,0.0010666315236206477
2,33,0.012134995590895415,0.001093707225518301,1.8886977562336443e-05,0.0008162293798523024,0.001093707225518301
2,34,0.011459602476944301,0.0009608904947526753,1.6079104728884307e-05,0.0007746684019697237,0.0009608904947526753
2,35,0.010915192306662599,0.0008257251607331758,1.425584533080837e-05,0.0007442063659739991,0.0008257251607331758
2,36,0.01254686249109606,0.0013551133510190994,2.8666232459120996e-05,0.0010641349264187737,0.0013551133510190994
2,37,0.010887125289688509,0.0008992658293573186,1.556257446281961e-05,0.000759477368167912,0.0008992658293573186
2,38,0.01169698968840142,0.0010600595412931094,1.8180750754860733e-05,0.0008208470376363645,0.0010600595412931094
2,39,0.012498988891020418,0.0009707870276179165,1.839859593625685e-05,0.0008825290317569549,0.0009707870276179165
2,40,0.011718630017712712,0.0008343084587249905,1.4332639551260703e-05,0.000767648863256909,0.0008343084587249905
2,41,0.011976865871498982,0.0010338899489336958,1.8620964774527237e-05,0.0008612944643634061,0.0010338899489336958
2,43,0.012174326960132065,0.0009487628844196359,1.5572234445583938e-05,0.0007615117363194116,0.0009487628844196359
2,44,0.012302624505634109,0.000973883589807277,1.677850784290058e-05,0.0008263104804791511,0.000973883589807277
2,45,0.014045405567934115,0.001097542559534001,2.0048317386075116e-05,0.0009420716277478883,0.001097542559534001
2,46,0.01315480877334873,0.0010914524782371397,1.8874333566903563e-05,0.0008360580857455109,0.0010914524782371397
2,48,0.011611138032749295,0.0010546085950530444,1.886676035610435e-05,0.0008731976917867239,0.0010546085950530444
2,49,0.013584439887975653,0.0010843669291352852,1.935172993701902e-05,0.0009399675220871965,0.0010843669291352852
2,50,0.012542798286303877,0.0010627655665545414,1.837226292991545e-05,0.0009212925075553357,0.0010627655665545414
2,51,0.01124332129563156,0.0008596713274815365,1.501601017432557e-05,0.0007315461652500457,0.0008596713274815365
2,53,0.012237666283423702,0.0008890275106144448,1.684743960746952e-05,0.000847735558442461,0.0008890275106144448
2,54,0.014343666791295012,0.0012463825650047512,2.1757726553914836e-05,0.001024026931845583,0.0012463825650047512
2,56,0.011989240135465349,0.0009104303439103422,1.5404484535489853e-05,0.0007995180475215117,0.0009104303439103422
2,57,0.012111006941025456,0.0009744718346822386,1.8372703810503783e-05,0.0008754839934408665,0.0009744718346822386
2,58,0.011924873078241945,0.0010931237907304118,2.0740214376928635e-05,0.0009908265890165543,0.0010931237907304118
2,59,0.012900107620904842,0.0012405068632991363,2.3846668758172502e-05,0.0010365346174997588,0.0012405068632991363
2,60,0.011722848179439704,0.0008903724768121416,1.5837163576482757e-05,0.000782655273214914,0.0008903724768121416
2,61,0.012868714857225617,0.0014774804515764117,2.9784792225958275e-05,0.0011493230580041805,0.0014774804515764117
2,62,0.011796402214094996,0.0008137937399442307,1.5525567623626556e-05,0.0007791709015145898,0.0008137937399442307
2,63,0.012227631245429317,0.0011508137901546434,2.2406940415748978e-05,0.0009894741045233483,0.0011508137901546434
2,64,0.014877535668866975,0.00128852739553189,2.355338914466778e-05,0.0010491042020952417,0.00128852739553189
2,65,0.010544807119295,0.0010535226622596383,1.7401641656154728e-05,0.0007719754873930166,0.0010535226622596383
2,66,0.011304025454446674,0.0010421069208920624,1.9371686703379966e-05,0.0008607782409914459,0.0010421069208920624
2,67,0.01426660792902112,0.0016138623928418382,3.337854568599141e-05,0.0013751593286481997,0.0016138623928418382
2,68,0.011775576323270798,0.001101859736178691,2.0303283745306543e-05,0.0009379205437532315,0.001101859736178691
2,69,0.011159024101992448,0.0009755423461319879,1.730296503107335e-05,0.0008037709299242124,0.0009755423461319879
2,70,0.011010983832796714,0.0007556622775264533,1.2684776641921266e-05,0.000679795134854608,0.0007556622775264533
2,71,0.011317565108959874,0.0010513601351218919,1.8560286477319702e-05,0.0008582552512719606,0.0010513601351218919
2,72,0.011438867583250006,0.0009957564596940452,1.59911753750445e-05,0.0007530514977406711,0.0009957564596940452
2,73,0.011383814650277296,0.0009287318878341466,1.6008650657871233e-05,0.0007526527634278561,0.0009287318878341466
2,74,0.012417223916078607,0.001305855110210056,2.475641284339266e-05,0.0010407158491822581,0.001305855110210056
2,76,0.011102779659753044,0.000978954965636755,1.7387800935466656e-05,0.0007904069129532824,0.000978954965636755
2,77,0.012049053533060173,0.00097931688010389,1.8025814327979327e-05,0.0008357617891771055,0.00097931688010389
2,81,0.010473067226509253,0.0007962217201323559,1.262900360719262e-05,0.0006690814674948343,0.0007962217201323559
2,82,0.011711096046492458,0.0009035663799537967,1.4909779835458418e-05,0.000740194897322605,0.0009035663799537967
2,83,0.013110899931098532,0.0012361313598862973,2.2163234814611566e-05,0.0009632300137263524,0.0012361313598862973
2,84,0.011748326094821095,0.0009009081835392863,1.5355944578914206e-05,0.0007934033862936,0.0009009081835392863
2,85,0.012571976085503896,0.0012631680874619633,2.47039861066393e-05,0.001014181007631123,0.0012631680874619633
2,86,0.012269499199464916,0.0012698408373398706,2.499352365703089e-05,0.0010573411732912063,0.0012698408373398706
2,87,0.012661815422276656,0.0012211953538159529,2.360231652346556e-05,0.000999312970864897,0.0012211953538159529
2,88,0.01367217796544234,0.001503792786000607,2.9873461168487363e-05,0.0011526665462103362,0.001503792786000607
2,89,0.012670882788370363,0.0010495958610287441,1.7993211396098257e-05,0.0008835390611542001,0.0010495958610287441
2,90,0.011737302038273965,0.0009342793066174402,1.5205991613259608e-05,0.0007782654764609989,0.0009342793066174402
2,91,0.011322469438032416,0.0009442746835360741,1.5858052747045572e-05,0.0007819526105331594,0.0009442746835360741
2,92,0.01138615139305245,0.0009945094704541357,1.7477724086770756e-05,0.0008417524615313511,0.0009945094704541357
2,93,0.011994773096934393,0.000827879969903009,1.4732036210359988e-05,0.0007534094352402658,0.000827879969903009
2,96,0.010309761287644506,0.0007921943181039145,1.3551444705323472e-05,0.000687640073010698,0.0007921943181039145
2,97,0.010152224727250912,0.0008373677221782229,1.2110988218746908e-05,0.0006403713293063144,0.0008373677221782229
2,98,0.012989675992478926,0.001104868910818671,2.1014065302248735e-05,0.0009655026294058188,0.001104868910818671
2,100,0.013032259084284306,0.0012950446524579698,2.3297061158397507e-05,0.0010086954705184326,0.0012950446524579698
2,101,0.01081993536431394,0.0009163775012403521,1.4882715562056596e-05,0.0007082087196750901,0.0009163775012403521
2,102,0.0115921053973337,0.0007846043115326514,1.234154178140064e-05,0.0006770275923190639,0.0007846043115326514
2,103,0.0122298939495037,0.0010662919226645802,1.83863754440002e-05,0.0008294190124919017,0.0010662919226645802
2,105,0.010912807919085025,0.000712902636732906,1.035776044470064e-05,0.0005808422200304146,0.000712902636732906
2,106,0.010817122356966137,0.0008444836225438243,1.3797397517312978e-05,0.000675620540860109,0.0008444836225438243
2,107,0.013714971292453507,0.0011341300972465735,2.0226268294141778e-05,0.0009120734496348261,0.0011341300972465735
2,108,0.013360772849991917,0.0015713608590885997,2.8021509724567295e-05,0.0011003830656409264,0.0015713608590885997
2,110,0.010315782645096382,0.0006425029901826444,9.515290662420739e-06,0.0005441022443119437,0.0006425029901826444
2,112,0.011922973269199739,0.0009176979565679966,1.3057079494963725e-05,0.0007041339394178425,0.0009176979565679966
2,113,0.010963241072992484,0.0007816338366440807,1.096310124315399e-05,0.0006179716238208736,0.0007816338366440807
2,114,0.011067979512736201,0.0009077885849789406,1.4653220838833174e-05,0.0007334020586373905,0.0009077885849789406
2,115,0.011911018838485082,0.0009111905338553091,1.755292778094978e-05,0.000842895768970872,0.0009111905338553091
2,116,0.011411166192184007,0.0010201130945609103,1.6400408402089025e-05,0.0007826327177056999,0.0010201130945609103
