mae,mse,perceptual_l2,perceptual_l1,loss
0.2038396799976217,0.04819428585040707,0.005327502603869664,0.020193322760101242,0.037477590093628686
0.10906243973524236,0.013963880090690049,0.0037508070609226624,0.014969557986707353,0.011410611808557429
0.07049835250210625,0.006483321618860777,0.003193009241650349,0.013244438179967042,0.005660743497297768
0.05112709806456218,0.003920374144558686,0.0028229215184151554,0.011949571233864824,0.0036460110008709433
0.039673199551805656,0.0027681470499150524,0.0025558399926735205,0.011087251103156016,0.00271507030828443
0.03206876673219071,0.002152649432799695,0.002355452020958266,0.010437417294536924,0.002203350082520689
0.026744451920811138,0.0017849450889392087,0.002193046189869634,0.009921066786543307,0.0018869703693669324
0.022693397723953464,0.0015353872603870884,0.0020508154652004564,0.009482014262887887,0.0016642443153331496
0.01956368893771048,0.0013571785275347087,0.001925090912616885,0.009081950899206402,0.0014991566327430894
0.017023682633625796,0.0012155470074978504,0.001801721859390842,0.00869715497283812,0.0013620907220910812
0.014973549050727642,0.0011080724842785616,0.0016983821040695093,0.008378347909281785,0.0012556498925221258
0.013327720196070347,0.0010274896424329856,0.0016098435006896303,0.008095084667212961,0.001173078109538844
