mae,mse,perceptual_l2,perceptual_l1,loss
0.1239780058758959,0.02188846398048432,0.005564701281337786,0.021267186760931006,0.02188846398048432
0.049203976588377336,0.00466733062666646,0.003890733655109544,0.015199932609389817,0.00466733062666646
0.031945017747395096,0.002890835082222799,0.003365314538785455,0.013419298562373172,0.002890835082222799
0.02369495072257267,0.002165833568994149,0.0030126892420822564,0.012267904978195444,0.002165833568994149
0.018965740146512262,0.001802746915068985,0.0027618198937087563,0.011480262444038195,0.001802746915068985
0.01606713740902304,0.0016405283801450667,0.002606711404008394,0.010996533039378113,0.0016405283801450667
0.021835241134273115,0.0030956362139955593,0.003502890954308941,0.013468001913744063,0.0030956362139955593
0.01688132865708357,0.0022114759776741266,0.003026039480819812,0.012081520724862871,0.0022114759776741266
0.017062469054864374,0.002585093920465895,0.003138612790905554,0.012241008078354106,0.002585093920465895
0.018294531537395065,0.0028766256586367877,0.003357865758715716,0.012638837801589274,0.0028766256586367877
0.012439671587449233,0.0017619671739348265,0.002787121561768817,0.01106097098018066,0.0017619671739348265
0.01244262927488894,0.0018386293239283757,0.0027364715848890294,0.010921971800946229,0.0018386293239283757
