mae,mse,perceptual_l2,perceptual_l1,loss
0.17706688981138585,0.03703592958969141,0.006215907504599749,0.023185783053342533,0.03703592958969141
0.0950182964900176,0.011098608345994566,0.0044725146819435185,0.017973109350437853,0.011098608345994566
0.0630367818697858,0.005614828223616399,0.0037603044807338897,0.015582620339636153,0.005614828223616399
0.046375661423419125,0.0036026082625487486,0.003300201319848078,0.013999133594262622,0.0036026082625487486
0.036181154076346055,0.002636161243146189,0.002969186662762442,0.01288189013057787,0.002636161243146189
0.02962379177206423,0.002134446735760186,0.002739176420037297,0.012091356293868538,0.002134446735760186
0.02475057609894111,0.0017997288167916395,0.002545924023358641,0.011464065516406882,0.0017997288167916395
0.02115740476894745,0.0015798535702067236,0.0023856013691528287,0.010942506403689078,0.0015798535702067236
0.01840518742456546,0.0014210232176447928,0.002244690043901785,0.010505342028405867,0.0014210232176447928
0.01632346319581691,0.001312972081739334,0.0021314484651795734,0.010143088915111807,0.001312972081739334
0.014611484221899578,0.0012368147353947364,0.0020517081195656605,0.009882792821529388,0.0012368147353947364
0.012888905971227016,0.0011208542924724704,0.0019155698835102558,0.009452857570490315,0.0011208542924724704
