mae,mse,perceptual_l2,perceptual_l1,loss
0.20434815864187741,0.05329060319260535,0.005214196044840848,0.017249996273379753,0.03527029984471551
0.08271285231563043,0.00874965961650729,0.003481697651777495,0.011991095523601988,0.010370377560223019
0.05190789166859382,0.004225352722275537,0.00318629630741211,0.01084375995856615,0.0075345563366222635
0.03790729866146812,0.002902319329038205,0.0030008072932670876,0.010183427743828228,0.006542873540231797
0.029699099684516665,0.0023207718541312984,0.0028604680306730424,0.009712488032991849,0.006016629942891236
0.024321923450693745,0.001996244335611442,0.0027258991547136242,0.009312946613942365,0.005654595465168728
0.020407659779240212,0.001797668744886791,0.002626572059013393,0.009018726963299592,0.005408197843367788
0.0174672538825738,0.001663457104201552,0.0025367643688617705,0.00874677346572423,0.005205115277477452
0.015180579654786613,0.0015624154271064558,0.0024509916753256106,0.008503452315211525,0.005032933873058281
0.013328948978785133,0.001488311990698703,0.002380189196262044,0.008293005156075142,0.0048906585637787485
0.011810388871881532,0.0014299693684524458,0.002315855780330392,0.008103590370146933,0.004766779867735568
0.010497748210039454,0.001376822322245952,0.0022530463692194097,0.00791753574780362,0.0046471790321199885
