mae,mse,perceptual_l2,perceptual_l1,loss
0.1671504636157497,0.03311261702364672,0.006164886837649998,0.02392942137701612,0.03311261702364672
0.09215848689859522,0.01052213619032342,0.004414810106379915,0.017484155551471432,0.01052213619032342
0.061985934535738606,0.005480552562324763,0.0037337545553068566,0.015335006750190555,0.005480552562324763
0.04575654666963786,0.0035430415307355764,0.0032852470397505902,0.014030299521267643,0.0035430415307355764
0.03576762377572266,0.002618234859325435,0.00297371390536642,0.013032072332764542,0.002618234859325435
0.029116048329221995,0.002100060610797778,0.002726128262301439,0.012182758924427967,0.002100060610797778
0.0244846912655057,0.0017881369465808322,0.002533268179894638,0.01152380824718274,0.0017881369465808322
0.021004539887615678,0.001573324825788085,0.002368191644127504,0.010976928988768363,0.001573324825788085
0.018212225009292194,0.0014131275937854957,0.0022321454487962654,0.010533087148604604,0.0014131275937854957
0.016011667473602775,0.001288453284597414,0.0021046040398238547,0.010140740575408294,0.001288453284597414
0.014196799560351702,0.001186317121145278,0.001987952542367915,0.009766192851148388,0.001186317121145278
0.012813348028158157,0.001113669043844798,0.00189148079386721,0.009445762780142837,0.001113669043844798
