mae,mse,perceptual_l2,perceptual_l1,loss
0.049607669473438025,0.017436272482568266,0.00775586146389397,0.021730454881709504,0.017436272482568266
0.021903023341824365,0.005218362793211973,0.005305538827199453,0.01626583345184342,0.005218362793211973
0.020948422893939,0.0048487399760168935,0.004913028852474266,0.01540787579159247,0.0048487399760168935
0.019102158997343736,0.004207683265952826,0.00471638105076786,0.01517860746036164,0.004207683265952826
0.016148230554303603,0.003440265378408892,0.0045760233614829705,0.01502909185275464,0.003440265378408892
0.013316295944483175,0.0027984031337543952,0.0042602784302436005,0.014195479679631065,0.0027984031337543952
0.011184801070480796,0.002347673924958008,0.0038604409422282123,0.012950013872529174,0.002347673924958008
0.009842224293987262,0.0020918343546880757,0.0036214807659795153,0.012254808255383698,0.0020918343546880757
0.00902085957401602,0.001935445401467197,0.0034533937675288507,0.011803868670023678,0.001935445401467197
0.008415120012965231,0.0018217531318871051,0.003315420332856319,0.011443275800993713,0.0018217531318871051
0.007948850188583078,0.0017333688907550501,0.0031903778625591416,0.011122409922862694,0.0017333688907550501
0.007528051077039652,0.0016547248755973154,0.0030763263916042624,0.0108331134971839,0.0016547248755973154
