mae,mse,perceptual_l2,perceptual_l1,loss
0.18555825179346236,0.04071585556953402,0.004905324097679867,0.017206278829808543,0.03483846139756251
0.09877915265692859,0.011796759708736256,0.0035832769857744567,0.012475685043092424,0.011966491089472387
0.0651427293607461,0.0058216478804308715,0.0031229846234006125,0.0109485339555682,0.007103369433625875
0.047464614887784404,0.0036432619390726778,0.002806917571189193,0.009935016545418814,0.005216200584849618
0.03678521111378743,0.002636423226778401,0.0025669764879297273,0.009176629790303346,0.0042714748653134545
0.02967191487193222,0.0020861515630976853,0.002368235969540597,0.008566995524942531,0.003706362557413339
0.024648859800195284,0.001756798219688294,0.0022094434497238005,0.008084280225993518,0.003338668722437691
0.020856626396158606,0.00153427835394791,0.002072780585227509,0.0076669276845704,0.0030674406862683636
0.017866741662090662,0.0013758354309066816,0.0019572650450201358,0.007311433108591415,0.0028597348398259072
0.015468177780680601,0.0012537456321353075,0.0018503058691921996,0.006985847162522533,0.002686771009145966
0.013639723260005697,0.0011768240629983155,0.0017778558487648185,0.006759654225570627,0.002572531604535177
0.01195485109459759,0.00109248216180828,0.0016854347005547266,0.0064708280650587775,0.0024370686334312937
