mae,mse,perceptual_l2,perceptual_l1,loss
0.1567486036647533,0.02994060574274603,0.00464047855186328,0.019002167897695772,0.01729054215691283
0.07936845631150961,0.007995128713819894,0.0032440972417921913,0.013566126135283376,0.005619612999703742
0.051867335191043,0.0040270200154731576,0.0027854433220644943,0.011848950208005658,0.0034062316768128788
0.03811773318876003,0.0026527905131506083,0.0024904099770333625,0.010812361515529325,0.0025716002448685398
0.0300166326290758,0.0020216293840788864,0.002274966303119704,0.010090620138980948,0.002148297846839261
0.024580513157536794,0.0016589862423646844,0.0020941425632817704,0.009512009703323616,0.0018765644032701192
0.020684103297352104,0.0014290559425549636,0.0019454557465160562,0.009032693300074442,0.0016872558464348002
0.017778469149502363,0.0012684811544363278,0.0018149490974085573,0.008622227833676019,0.00154171512469349
0.01547364717002622,0.001147847770777622,0.0017034166631952014,0.00827464997418039,0.001425632216651243
0.013700184728700002,0.0010534830168184544,0.0015978978655431526,0.007943122165059517,0.0013256904402311584
0.012111429114345169,0.0009685987719484818,0.0015013701194850817,0.007637713548696945,0.001234984446554704
0.01087149254255526,0.0009023767962806899,0.0014144488991972867,0.007360939680099945,0.0011584128489120795
