mae,mse,perceptual_l2,perceptual_l1,loss
0.2065586866149518,0.049657513639548234,0.005047767322542657,0.017077794593478232,0.041512583781055205
0.10988961084390099,0.014282809745613308,0.0036619968400399367,0.012558328642039748,0.01385168950189613
0.07198223520263372,0.0068318946921622345,0.003199208216766707,0.011076051609558473,0.007892933940504197
0.05206695422101158,0.004137688178762136,0.002865815530718803,0.0100453546692594,0.005614604807196046
0.04017581035617217,0.002920295620397906,0.002616187805603053,0.009277899540431669,0.004509696595713982
0.032279683327062804,0.00227334717066955,0.002422778937794025,0.00867945681041868,0.0038748745808302783
0.026719619793506365,0.0018811858354776296,0.0022585007993078964,0.008187579605084863,0.0034577842777677153
0.0224945646515849,0.0016199385326341395,0.0021164555885988126,0.0077573315690909715,0.003154286787614598
0.019285941514367105,0.0014423599789337382,0.0019981251907089793,0.007403401300425493,0.0029326203076308326
0.01670579011811233,0.001306145438556193,0.0018871055963769155,0.0070708952048675455,0.002747332881027815
0.014561306745986564,0.0012001465595346981,0.0017916444854832285,0.006773243131806034,0.0025934207069038657
0.012834867748526602,0.0011193622424286896,0.001708206796845253,0.0065184958205842585,0.0024691456392579025
