train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.3143269,0.7126551,0.351069,0.5439228,0.2634911,0.2204507502997033,0.743151048076487,0.4711300608153655,0.5598760000734686,0.3443341121495327
0.19959837,0.75724584,0.43638584,0.57847786,0.32680565,0.42947342859528886,0.7263929587658321,0.0,0.5627583552186735,0.0
0.19874851,0.7761025,0.43032554,0.5875264,0.3145571,0.20719420206602487,0.7714918757153448,0.47127939704979693,0.5726660420404417,0.3443341121495327
0.19356969,0.79478866,0.45043716,0.5982726,0.32895362,0.2248138436507956,0.7583994046549931,0.4184958989792895,0.5754915283662136,0.2835864485981308
0.19208685,0.8051904,0.4479472,0.60372835,0.32664758,0.22305106462162233,0.7872115802542071,0.31978903564615785,0.5848829551277873,0.2091121495327103
0.19030002,0.81026727,0.454548,0.6081684,0.33442146,0.21108993351738028,0.7690760554554307,0.47120123196428065,0.5788141519666832,0.34258177570093457
0.1884192,0.8204552,0.45523867,0.6120979,0.33274695,0.1942481367248241,0.8180499138119065,0.3940727471191192,0.6038257073019152,0.2447429906542056
0.18656933,0.8262741,0.4291094,0.6168678,0.29321864,0.19053592038488834,0.8321373328984341,0.44777999052377504,0.6062631166983987,0.3078271028037383
0.17947948,0.8468304,0.43280777,0.63140804,0.29144365,0.19278885201316012,0.8272803397936241,0.4605477229457035,0.6042776901588262,0.31688084112149534
0.17513803,0.8588191,0.44593424,0.64287436,0.2993467,0.19738165992442694,0.8228473384803701,0.37172745808819746,0.61430682868601,0.2304322429906542
0.1733292,0.8650022,0.4443259,0.6470396,0.30183554,0.1843745404175509,0.8582857089621998,0.44556911247912967,0.6372765792864505,0.29994158878504673
0.17123586,0.8721101,0.45327792,0.6564278,0.3124616,0.25343850094859843,0.8490709707001659,0.4387313167904025,0.6338694769645405,0.2876752336448598
