train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.1599817,0.894379,0.5920433,0.76246303,0.4291437,0.08354798084664568,0.9686216416760026,0.7829137511342485,0.9143933130201892,0.6185747663551402
0.06645323,0.98239875,0.81455684,0.9353633,0.6653584,0.0836352474778612,0.9688853571348102,0.7839624001601032,0.9155088579543283,0.6101051401869159
0.042745106,0.99381673,0.8848068,0.9741266,0.7639072,0.08905992521164573,0.9621053165364488,0.8001416247581767,0.9245323873011866,0.6296728971962616
0.027156921,0.9972903,0.93062705,0.988423,0.843897,0.09424867183318204,0.956209764302334,0.7998959165867244,0.9197172873488096,0.6346378504672897
0.019179298,0.9987042,0.9525117,0.99355793,0.88854206,0.10088971661073025,0.9520987110717274,0.7953073192979688,0.9188150858210626,0.6252920560747663
0.013032083,0.9991903,0.97128755,0.99608815,0.9319154,0.10905002414414258,0.9431649953405433,0.7947102250339829,0.9116640742694107,0.6244158878504673
0.010129482,0.99876577,0.97836083,0.9971951,0.94477755,0.11598660168455582,0.9410935801880382,0.8010962026141514,0.9174613752097727,0.625
0.007857213,0.9990569,0.9840921,0.99772835,0.9599592,0.12788730184330005,0.9334690698953433,0.7892102771830336,0.906832902230949,0.6133177570093458
0.0058422,0.9993561,0.9873257,0.99909115,0.9680713,0.12366360923814997,0.9395763144314846,0.7916913372333919,0.9107741958627077,0.6095210280373832
0.0052933837,0.9997227,0.987529,0.9987491,0.96892315,0.12820130966116336,0.9372733229788665,0.7949905974842678,0.9108313099246159,0.615946261682243
0.0054821577,0.9990408,0.98973346,0.99821323,0.9769267,0.13495507265362783,0.9319156525291015,0.7970995808316168,0.911953071010447,0.6171144859813084
0.003963624,0.99993414,0.99209887,0.99911374,0.9808631,0.1341336273771023,0.9307173345690576,0.7950744940855793,0.912358852190392,0.6179906542056075
