train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.15800163,0.88996273,0.5622401,0.73086655,0.394375,0.22764457873651914,0.8098938671227928,0.4289902689579491,0.5785103320518387,0.26869158878504673
0.09959073,0.95806307,0.7139105,0.85979474,0.54406816,0.148838967363411,0.9166245711183993,0.543317213515255,0.7412558938855323,0.37383177570093457
0.079884864,0.9729717,0.7757663,0.90660405,0.6168024,0.15294732696542115,0.9050708296143006,0.5720622517238153,0.7600046513236571,0.40625
0.06728929,0.981418,0.81223494,0.9287038,0.66081226,0.13304382277147792,0.9333425297915379,0.6346234952177957,0.7925656816669714,0.4494742990654206
0.057183973,0.98594373,0.84427154,0.94580746,0.70584667,0.16577658774418252,0.9219863927252939,0.6316552365494665,0.7876032056095444,0.4053738317757009
0.04785562,0.99080205,0.86929077,0.96010524,0.7409135,0.2015252176707036,0.8772249361064947,0.61652527512791,0.7532851584603854,0.42815420560747663
0.04226305,0.99215066,0.88347775,0.96610254,0.7621709,0.17526381734375643,0.9050604272111554,0.6154729787991425,0.7676428601006481,0.43633177570093457
0.035150565,0.9949991,0.9041007,0.97362995,0.80135304,0.21093872231300745,0.8795460897071339,0.6059310480812999,0.7608676842439954,0.4296144859813084
0.032497376,0.9946807,0.9138206,0.9762342,0.81347334,0.2004114929760728,0.8964968435118131,0.6095119466848462,0.760132265425174,0.40654205607476634
0.028633589,0.9954062,0.927099,0.98214555,0.8428363,0.187446607329021,0.8996558122545759,0.668956942647417,0.80462734443005,0.4713785046728972
0.026889795,0.99449176,0.93458027,0.9828021,0.85158646,0.19088621716075968,0.8921755195778107,0.6661028965054271,0.8063260483964582,0.4848130841121495
0.021288253,0.9972959,0.94429827,0.9889583,0.8703732,0.2595591099462777,0.8530978198363403,0.5439313354893266,0.7049530972944242,0.36156542056074764
