train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.16649713,0.8931794,0.5477418,0.7332848,0.38138893,0.2445401074451821,0.7690459968887757,0.11408338744506658,0.47259861676492426,0.04994158878504673
0.09383909,0.96488816,0.72219175,0.8718073,0.5490797,0.15307531965391658,0.9183657286323119,0.5935998709402351,0.7554128766059875,0.4179322429906542
0.07383389,0.97801465,0.79252106,0.91731113,0.6337821,0.14772397175291987,0.9224748188090102,0.606614250167508,0.7745179873760616,0.42610981308411217
0.05664649,0.98692495,0.84089553,0.9480408,0.6971004,0.20717403501550727,0.8989778472998432,0.5921866420273468,0.765272685300524,0.347838785046729
0.047863908,0.99125206,0.86725914,0.9598272,0.73371303,0.24038891563905734,0.8638840813503087,0.51830796270727,0.6911009065458708,0.3341121495327103
0.037473537,0.99398106,0.8964372,0.97168654,0.7878205,0.20108402910355094,0.8905499688932829,0.6227072513549128,0.7898519501507839,0.4319509345794392
0.02942387,0.99555707,0.92066354,0.9816776,0.82521486,0.23225667856842558,0.8732185313634784,0.664240532389311,0.8158539773147797,0.4912383177570093
0.024929924,0.9955503,0.937789,0.9857174,0.85920155,0.21349867099077902,0.8901198589913198,0.651063646947112,0.7932810749963065,0.4412967289719626
0.018840052,0.9977698,0.9529297,0.9914791,0.8867134,0.21412242698335202,0.8883180122509181,0.658655251855048,0.8011949663964387,0.4576518691588785
0.017318968,0.99718994,0.96048266,0.99178404,0.9052834,0.2226465605547495,0.8732679876211648,0.612460027788287,0.7571078639164149,0.410338785046729
0.014251104,0.99750936,0.96397525,0.9924455,0.9149638,0.21791160510522184,0.9010924290273791,0.6649443963977778,0.8135845928548653,0.44421728971962615
0.01398186,0.9979157,0.9684186,0.9934761,0.9237152,0.19879487776589172,0.9017744638095392,0.665777325630188,0.8168608557398074,0.4485981308411215
