train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.17739719,0.899619,0.55174655,0.75947726,0.33475843,0.08742453345907068,0.9667298994331717,0.7787780772859805,0.906974048815041,0.5896612149532711
0.058965653,0.990663,0.865621,0.9612189,0.67571396,0.08745416514923639,0.9666611646937433,0.7873357049772672,0.9164854834012897,0.5931658878504673
0.036403466,0.99609,0.92470783,0.97952944,0.7993324,0.09508131349581146,0.9574711439765502,0.7960655856355329,0.9183520479737041,0.615946261682243
0.022910807,0.9979991,0.95664555,0.98978144,0.87821376,0.10592809591059373,0.9482088874433642,0.7933624030273652,0.9142643575356385,0.6235397196261683
0.014288251,0.9988119,0.97532666,0.9946241,0.9287476,0.10923020954235135,0.9460919165165624,0.7894336464249085,0.9123797934746074,0.6124415887850467
0.010446723,0.9991594,0.981996,0.9958834,0.946933,0.11355123909138073,0.9434187813339946,0.7954986847449685,0.9172664602226186,0.6214953271028038
0.0077143856,0.99920297,0.9877026,0.99748725,0.96522003,0.12195472920609411,0.9384679811023106,0.7925906788522952,0.9159276892091627,0.610981308411215
0.0064374194,0.9992244,0.9893994,0.9979692,0.9720902,0.12504936500548203,0.9349983351252903,0.7932613129927734,0.9140729207858861,0.6162383177570093
0.00527916,0.9995446,0.9899952,0.99892396,0.97160715,0.13164324459628524,0.9328114111846852,0.7917408764919388,0.910662539094408,0.6144859813084113
0.003770134,0.999445,0.9937808,0.99890774,0.9831853,0.12834987939100398,0.9342560394902095,0.7963350638050899,0.9158690911587154,0.6194509345794392
0.004811424,0.9985168,0.9926334,0.99785465,0.98360056,0.13671233132481575,0.930243482656568,0.795703874570187,0.9142163379170071,0.6212032710280374
0.0043693255,0.9988235,0.9940402,0.998703,0.98701954,0.1402817617788493,0.9263989424037042,0.7965043883457362,0.9138717428546086,0.6273364485981309
