train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.16218366,0.8918327,0.5897621,0.7586356,0.42433193,0.08519923432825882,0.967808971338183,0.7761519222616036,0.9104822634536529,0.5990070093457944
0.068112254,0.9824099,0.8090791,0.9308729,0.65400225,0.08522011283959184,0.9658426458590499,0.7827738155828459,0.9152951407655378,0.6174065420560748
0.044248976,0.99323595,0.8812124,0.9689528,0.7579717,0.08850735824589974,0.9622144453993468,0.7943133444429558,0.9168624359870625,0.6293808411214953
0.028476259,0.99683857,0.9263133,0.98703843,0.83632463,0.09844187497396335,0.9557106728865722,0.792417765220749,0.9137766060428084,0.6074766355140186
0.019760948,0.9984124,0.95281404,0.9936818,0.8906423,0.10787146447974945,0.9460688996537824,0.7859501905530413,0.9120874065105046,0.6176985981308412
0.013268345,0.9988318,0.97133064,0.9970566,0.9304093,0.11194682653958553,0.9439130776396422,0.7878707686317301,0.9087042780680077,0.6092289719626168
0.009661641,0.999378,0.9779886,0.99837774,0.94430643,0.11618105637205538,0.940292950545516,0.7919250481596617,0.9155782934661224,0.6133177570093458
0.007590917,0.9996899,0.98287636,0.9985196,0.95875365,0.12775451818777023,0.9328318043289897,0.7934305896268827,0.913823952741712,0.6136098130841121
0.0076236497,0.9989026,0.98357624,0.99731636,0.9606252,0.12876198569608627,0.9342911120887115,0.7867397131206834,0.9090548909713174,0.6095210280373832
0.0052824025,0.9995277,0.9894287,0.9987391,0.9737662,0.13352706485262542,0.9325117413128647,0.7855562835096199,0.9093918633238177,0.5952102803738317
0.005127388,0.9991412,0.9902275,0.9985358,0.9771321,0.13577195187316876,0.9257847360361402,0.7902300123856446,0.9090902866604172,0.6074766355140186
0.0031890415,0.99992454,0.9936548,0.9998131,0.98347557,0.13988569838421366,0.9294124312489946,0.7905499060577321,0.9118311204642893,0.6048481308411215
