train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.1534761,0.9014627,0.5962967,0.7696154,0.43357113,0.12797173407842527,0.9347287843812186,0.649661306502684,0.801962877219578,0.45872641509433965
0.08183188,0.97224575,0.76753265,0.90461063,0.6084903,0.155273289472427,0.9110162280640512,0.6022320429109177,0.7595249391951651,0.44722877358490565
0.06235006,0.98361665,0.82456315,0.936831,0.68326324,0.12636705150581756,0.9387964190177198,0.6798475947020188,0.8236265294956711,0.49086084905660377
0.05029405,0.9897948,0.85768163,0.9558049,0.72709566,0.13519541708365926,0.9290665140691793,0.6700076269653609,0.8163904378998954,0.4873231132075472
0.0423016,0.9926165,0.88157016,0.9656293,0.7638527,0.14139558009381564,0.922669159916212,0.7059622553159606,0.8441023635414412,0.5250589622641509
0.032416582,0.994846,0.9113054,0.9770673,0.8125838,0.13107678420701116,0.9334509867542194,0.7059663939026167,0.8457315597894057,0.5221108490566038
0.025782822,0.995728,0.9303006,0.9828925,0.848938,0.1736936958612136,0.9030187748513132,0.6682047090440426,0.8094264471305991,0.4808372641509434
0.024494074,0.99596846,0.931343,0.98083615,0.8513699,0.20906393089384404,0.8882418657248875,0.6353936825158462,0.7892924547195435,0.43985849056603776
0.02284581,0.9954781,0.93767434,0.9825944,0.8645753,0.1934530276031989,0.8980546256281295,0.7035731324609721,0.8326458244953515,0.5135613207547169
0.018193938,0.99738514,0.9524312,0.9894185,0.8921675,0.21360578879995165,0.892974112393721,0.6846034785486618,0.8195847958888648,0.4826061320754717
0.017694268,0.9965411,0.95244145,0.98624754,0.8922609,0.20466942593174162,0.8890644559320414,0.6812312411812117,0.8161450343311958,0.4846698113207547
0.015316165,0.99772936,0.9586583,0.98933184,0.9073939,0.20089740615408375,0.8926192803202935,0.7222413285723273,0.8543067765685747,0.5400943396226415
