train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.15383267,0.90637994,0.61354357,0.7777525,0.44061622,0.09104492870446677,0.9648457292084381,0.7691065256840715,0.8985834706609495,0.5773948598130841
0.068313174,0.98094815,0.8189847,0.93939143,0.6675639,0.08688063529607291,0.9647239329658936,0.781329310943033,0.9041938180121306,0.6080607476635514
0.042736873,0.9933878,0.8931705,0.97584295,0.77641606,0.09163651211517994,0.9606869827921145,0.7833524251652655,0.9061478699479147,0.6115654205607477
0.026724745,0.9971278,0.93823624,0.99041784,0.85886616,0.10272007285852298,0.9463078719433223,0.7788186084444277,0.8985642735089097,0.6051401869158879
0.017163245,0.9993244,0.9637588,0.99544555,0.91122454,0.10991807405567058,0.9420727435673508,0.7826792842873903,0.8976293016816969,0.6127336448598131
0.012863526,0.99895847,0.9749495,0.9971247,0.939914,0.11741604224265179,0.9345212417228199,0.7810905575752258,0.8969551954313973,0.610981308411215
0.009870782,0.9991884,0.98158044,0.9973073,0.9559295,0.11953218866174466,0.9347160608969002,0.7860548072886244,0.902340697350903,0.6124415887850467
0.008163243,0.9984383,0.98691875,0.99752194,0.9693072,0.12353676094490791,0.9349382892947331,0.7880230267471242,0.9024294854324555,0.606892523364486
0.0056355027,0.99974227,0.9898167,0.998762,0.97371715,0.13039202854106915,0.9283600003919869,0.7828087834554298,0.8960388948984235,0.6103971962616822
0.0043186005,0.99935824,0.99362856,0.9982675,0.98456424,0.12921248717564288,0.9298772811889648,0.787178955902563,0.904951958455772,0.6086448598130841
0.0044677914,0.99909496,0.99338573,0.9984239,0.98421246,0.1333959601192831,0.9269635298541773,0.7820510251499783,0.9000574645595015,0.6074766355140186
0.0034998972,0.9992071,0.99473095,0.9990526,0.9875024,0.1379172710754047,0.926053867161831,0.782358483176365,0.897543039834388,0.6060163551401869
