train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.37717965,0.71116376,0.31252155,0.53073704,0.23391487,0.20844640849896198,0.7452119532621132,0.4595796356223664,0.5547621053344799,0.3275353773584906
0.2010162,0.74725974,0.4014679,0.5804247,0.30995613,0.31558086596569923,0.71422877626599,0.4042600694130052,0.5639378332866812,0.26297169811320753
0.20101221,0.7584182,0.44881883,0.58954865,0.33782446,0.22252296220581486,0.7570625982194576,0.4430219792532471,0.5695480293822739,0.30660377358490565
0.19719166,0.7666105,0.43845624,0.5918872,0.33008423,0.2027481220803171,0.774343600812948,0.4617996567262794,0.5730213477926435,0.3295990566037736
0.19458479,0.7772871,0.4672535,0.5976343,0.3476575,0.20418092425701753,0.7708502872934881,0.46878112515188614,0.5649656147327063,0.3408018867924528
0.19313477,0.79079723,0.45861802,0.5988528,0.3390666,0.2017281859550836,0.7866309442610111,0.4697897664780887,0.5814586405484181,0.33696933962264153
0.18946733,0.8072636,0.46823293,0.61105144,0.34948874,0.2395348849723924,0.7512116814559361,0.38628620879267744,0.5609803762076035,0.2617924528301887
0.18995264,0.8140446,0.45640558,0.6123369,0.33659977,0.20383142834564424,0.8004282139382273,0.14402365340095646,0.5916095094860725,0.07783018867924528
0.18786187,0.81738096,0.4206933,0.6159757,0.29246822,0.19844372261245297,0.8191891976122586,0.26128612599282897,0.6033246489065998,0.14475235849056603
0.18438005,0.8273943,0.43059188,0.6203789,0.29566082,0.20676350621682293,0.8068115553765927,0.20855278268737612,0.5501482126847753,0.1129127358490566
0.18229859,0.83587086,0.43245724,0.6303622,0.29249695,0.20159586617406808,0.7927322398941472,0.2517640970225604,0.5889406783400841,0.12853773584905662
0.18007003,0.8388185,0.42854077,0.63441664,0.28460684,0.19120155274868011,0.8308403705650905,0.4596497784807997,0.6104428852504155,0.30630896226415094
