train_loss,train_acc,train_f1,train_map,train_subset_acc,test_loss,test_acc,test_f1,test_map,test_subset_acc
0.14307973,0.91133815,0.607821,0.7848516,0.4450141,0.09555102065727811,0.9551611966061815,0.772891451822263,0.9086286021727268,0.6074766355140186
0.07091271,0.9797694,0.8044435,0.9272833,0.6480487,0.0912701505863012,0.9599784409331384,0.7811942462609193,0.9122242206167952,0.6174065420560748
0.04872532,0.9910105,0.8674632,0.96229726,0.73420674,0.10127206923109348,0.9532266053083901,0.7868820944122065,0.9090126343419619,0.6147780373831776
0.033590198,0.99546665,0.9086107,0.9819372,0.8041605,0.10739878154681803,0.9500324085494068,0.7818272356117997,0.9066762314221569,0.6007593457943925
0.024766559,0.9974665,0.9342056,0.9880966,0.8528195,0.13044859938188585,0.9333608974920256,0.7831229414338263,0.9060699023376001,0.610981308411215
0.021120552,0.99788195,0.9455712,0.9914093,0.87593305,0.13538770193003433,0.9296288072505844,0.7768768980124287,0.900446820203389,0.6054322429906542
0.015710443,0.99855727,0.9615039,0.9943426,0.9058986,0.15067312108444172,0.9267846181570927,0.7769505788232679,0.9016232596379574,0.5931658878504673
0.013506627,0.9987958,0.96621084,0.99516106,0.9177531,0.1391244382623618,0.930572461023509,0.7718800802097142,0.8947934850911113,0.5922897196261683
0.011616311,0.99881166,0.97245854,0.9964512,0.93102217,0.15108597176758765,0.922988488295368,0.7677986036951296,0.8913981663846524,0.5902453271028038
0.009371912,0.999199,0.97842205,0.9970119,0.94416964,0.1490489337419238,0.9313829131772585,0.7817498097352893,0.8990004009732576,0.601927570093458
0.008561054,0.9994951,0.9794913,0.9979112,0.9486693,0.15873036397812523,0.9242052878731879,0.7756713444941512,0.8960959769297983,0.5940420560747663
0.007950651,0.999433,0.9812103,0.9980923,0.953035,0.16517931769523664,0.9239673361042949,0.7779485193368431,0.8997177010941728,0.5998831775700935
