mae,mse,perceptual_l2,perceptual_l1,loss
0.21403412048967693,0.05260525594488673,0.006595687089834698,0.026632635323277132,0.05260525594488673
0.13690593335312753,0.0216792654675108,0.004613555222392197,0.01955442092669216,0.0216792654675108
0.09670987177547247,0.011322315092307592,0.0039275009323612225,0.01658061916283877,0.011322315092307592
0.07266507680293695,0.006874356964056071,0.003548300601166607,0.014853726700663338,0.006874356964056071
0.05729753241629381,0.0047230074850702925,0.0033206106293159976,0.013797310756558764,0.0047230074850702925
0.046634931739369646,0.0035391490952953724,0.0031456555970077495,0.013010874388814545,0.0035391490952953724
0.03884871359807287,0.002827227707762779,0.0030023207666348816,0.012433524661824364,0.002827227707762779
0.03324293959421068,0.002403621049240346,0.00290082541880718,0.012033787977858491,0.002403621049240346
0.028630802636669374,0.002089528180569439,0.002795719180520688,0.011644522788185419,0.002089528180569439
0.024825401114382122,0.0018529071371587648,0.0026867146779838485,0.011287334341119667,0.0018529071371587648
0.021851422329524427,0.0016920218926151918,0.002598555919029634,0.010977145136046204,0.0016920218926151918
0.019578480202840524,0.0015974308307338042,0.00254881138968748,0.010790433418255965,0.0015974308307338042
