mae,mse,perceptual_l2,perceptual_l1,loss
0.1886216806473064,0.04210345094912683,0.004299802368689121,0.017425667215674946,0.013750714476929974
0.0990682055104717,0.011662268094117833,0.003070669261660005,0.012948317136865775,0.0052185689211749755
0.06525070849455707,0.005622823652051632,0.0026492077505105172,0.011460565488192033,0.0033926117066794474
0.04784304583570321,0.0034762905779224954,0.0023672729936176323,0.01049660366285957,0.002644527378633275
0.03731416776461702,0.0024846051042030732,0.0021577795094679933,0.009778419791965705,0.0022394858987111734
0.030242862873451494,0.0019378024376857303,0.0019885266873173974,0.009219261349291467,0.001975845606531054
0.025259817705530808,0.0016104294277187758,0.0018501823107513551,0.008766593443741038,0.0017902440726202903
0.02152353670669723,0.0013848479793383784,0.0017178685461562448,0.008340580195846346,0.0016346133878050576
0.01852752503558221,0.0012226976242431238,0.0016113413084877545,0.007997567373043689,0.001514180368545417
0.01615693983255444,0.001097129322248806,0.0015072792758646773,0.007669631348862072,0.0014047417686912525
0.014286227290109229,0.0010029770769741952,0.0014187566441753719,0.007376316850808326,0.0013148117340804433
0.01273252884723289,0.0009294343507185493,0.0013417289896212132,0.00712234123329312,0.0012386553159301776
