mae,mse,perceptual_l2,perceptual_l1,loss
0.1373206715523167,0.02668424190027414,0.005855758013042859,0.021228206413663967,0.02668424190027414
0.052499818216987855,0.004971948674399112,0.003877600664344407,0.014886013923960089,0.004971948674399112
0.03379515764766485,0.0030240492140892142,0.003364316840707941,0.013231703478864425,0.0030240492140892142
0.025067359706004384,0.0022630791935976773,0.003029480080912158,0.012208052630216284,0.0022630791935976773
0.020304017537586292,0.0019230326146491572,0.0028058586913856346,0.01152048845938094,0.0019230326146491572
0.017275810729705098,0.0017229192280219493,0.0026570196212546437,0.011002279535622377,0.0017229192280219493
0.014531174072219977,0.001500412084845086,0.0024666617058696594,0.010448875109488127,0.001500412084845086
0.012977812655498909,0.001424173544287939,0.0023709948911133172,0.010164418938836073,0.001424173544287939
0.012128558261909892,0.001403195135055857,0.0023388026510999895,0.01000492958863214,0.001403195135055857
0.010490130452571468,0.0012550511716502128,0.002174838067339858,0.00949555633128433,0.0012550511716502128
0.0096081193722427,0.001199425161939522,0.002093745404255582,0.009263201076859132,0.001199425161939522
0.008966779615193777,0.0011627649648862242,0.002035348926404502,0.009097112921887076,0.0011627649648862242
