mae,mse,perceptual_l2,perceptual_l1,loss
0.21439337146945742,0.053708391228329655,0.004697675348819017,0.01518413430748368,0.034446262827790175
0.11280492514429075,0.015165387920949486,0.0035013756665603158,0.01175114801850692,0.013458267992966578
0.07335565575968739,0.007140646783381186,0.003109551070172218,0.010400278411533919,0.008770462597457552
0.0526242700768295,0.004270438008786192,0.0028215771556193733,0.009471488801937643,0.006870963407819823
0.04032953091380463,0.0029991518566653045,0.002594091775317653,0.008766899698712432,0.005883025779476436
0.03212201977130776,0.002318729532099617,0.0024071799054019684,0.008183218623670586,0.005250974079225777
0.02642848701243094,0.0019261685694744828,0.002255314608031237,0.007708474637979853,0.004817321602498215
0.022160843340054356,0.001668796810006898,0.002126945719621618,0.007303326353144737,0.004486061576324839
0.018849028120686135,0.0014927507956438981,0.00202099502447728,0.006970810804037009,0.004231780788891604
0.01622349730980602,0.0013622512351346137,0.0019209883537772692,0.006660377870415715,0.004011314555791684
0.01407432393126204,0.0012614872074648452,0.001834626869082222,0.00639453394456468,0.0038280105709872295
0.012396923105470165,0.001188836192744364,0.0017632482908111987,0.006178594149663444,0.003683715168075661
