mae,mse,perceptual_l2,perceptual_l1,loss
0.21030872368080372,0.05278868258585742,0.004434536222364904,0.014264453967564853,0.023895510974663692
0.10536295351448993,0.013684413976781428,0.003378896802867586,0.011005242989754265,0.011675035607806208
0.0689280544427329,0.006561275056765313,0.0030223412708255985,0.009788871703458496,0.008981972489498856
0.05174454088517663,0.0044712597904673235,0.0028897066647097496,0.009322859255700673,0.008109959362578826
0.0390000230849018,0.002994842390259889,0.0026213271210896076,0.00853933022945633,0.007153208256697357
0.03070971421940313,0.002324029130703857,0.002430571339248667,0.007970367951565306,0.006558783204006943
0.02490746423301793,0.0019275380428987708,0.0022796917561041245,0.007500847902563678,0.006107520373741919
0.023295018918483363,0.0022166611923033555,0.0024231125990772573,0.007817351116285787,0.006417178584623817
0.01904846827951823,0.0017497130540501677,0.002249162657554628,0.007364913681790147,0.005961113449386294
0.02814580219835329,0.004892464164749946,0.0033340166604875687,0.010002259293753446,0.008724810442960538
0.024101073791106695,0.0037514874220051717,0.003030593906066268,0.00929484500651625,0.007909005576648148
0.020377623721699798,0.00301364682938353,0.0028471551838218307,0.008877279472871613,0.00741137128015855
