mae,mse,perceptual_l2,perceptual_l1,loss
0.20346308561066978,0.04806378734389216,0.006328818531288638,0.02328705355424913,0.04806378734389216
0.1079934183329401,0.013765002288024393,0.004392440362445538,0.01734802156558078,0.013765002288024393
0.07066617857471766,0.006550903491060931,0.003666916071578517,0.014767347978009715,0.006550903491060931
0.0514011727985631,0.003998930499425977,0.003202780506496752,0.013288513555293348,0.003998930499425977
0.03987205760721511,0.0028374018335282345,0.002883921722361314,0.012317532696716501,0.0028374018335282345
0.03226046738949481,0.0022151304284671962,0.0026426551552514426,0.011588424519276436,0.0022151304284671962
0.026930189872028273,0.0018445683043046127,0.002455248757964447,0.011016271513262888,0.0018445683043046127
0.02282682838429645,0.001586491741452745,0.002289358563113407,0.010513984119151353,0.001586491741452745
0.0197506576576297,0.0014129171752140298,0.002153991222839209,0.010098371753065119,0.0014129171752140298
0.01722609282126239,0.0012728175496496618,0.0020230172218526077,0.009695393630373158,0.0012728175496496618
0.015170431284738021,0.0011643529409317446,0.0019112192201580058,0.009356476123410772,0.0011643529409317446
0.013509003938874676,0.001080584919684336,0.0018127243027391338,0.009047432280647891,0.001080584919684336
