mae,mse,perceptual_l2,perceptual_l1,loss
0.13870643295218985,0.026978232491146524,0.007271971536582182,0.028053531155076,0.026978232491146524
0.054310451184833804,0.005195023208202333,0.004998107182466195,0.019522590634203918,0.005195023208202333
0.03621537160779029,0.0032380111296545005,0.004276088919783737,0.01691365957925107,0.0032380111296545005
0.02764754088849344,0.0025373023886398026,0.003882608431857973,0.015431273303168062,0.0025373023886398026
0.022687728379114803,0.0022027869288757758,0.0036406286785668636,0.01444944066501396,0.0022027869288757758
0.019367848145784433,0.0020015619452971242,0.0034596103184540076,0.013706344837633867,0.0020015619452971242
0.017048691966054307,0.0018760556385954289,0.003320743809337951,0.013141993638807317,0.0018760556385954289
0.015269426076588955,0.0017756761173268998,0.003194900726516965,0.012659421299661076,0.0017756761173268998
0.013905378825419123,0.001702778139678965,0.0030884702507613833,0.012258252876161842,0.001702778139678965
0.012717620896858354,0.0016369102276940321,0.002993933016330633,0.011900997221927497,0.0016369102276940321
0.011707545002482674,0.0015702785914245413,0.0028924669224890433,0.011548722359475155,0.0015702785914245413
0.010898356778178929,0.001522084217001961,0.00280971909049119,0.011259045008562805,0.001522084217001961
