mae,mse,perceptual_l2,perceptual_l1,loss
0.18174978821840487,0.038819394762593815,0.0052074775396490506,0.020469766671477947,0.030416415453729383
0.09706522318429087,0.011339549269284087,0.0036989461734261713,0.015064036189408655,0.009429398475432922
0.06393677173557757,0.005551862594762713,0.0031556237637353148,0.013232977142031957,0.0049528028590751245
0.046743233221620606,0.0034672165858861408,0.002789128209319459,0.011956388302390498,0.003297694514089062
0.036430012992441994,0.0025126557652400574,0.0025360551081783714,0.011112085683003153,0.0025185056074545674
0.029578480311810627,0.0019870813392574636,0.002327670028608385,0.010445709068564102,0.0020722285136062072
0.024740959497994517,0.0016724445677010233,0.002168860236645789,0.009919290641776775,0.001796548486501336
0.021090529476526603,0.0014541023676757363,0.0020247374533008847,0.009460029857243892,0.001596761142545435
0.01824039105690601,0.0013000538084216259,0.001905935298072285,0.009063730804667935,0.0014515241834597802
0.015894610828035394,0.001174905576480413,0.0017903267871588469,0.008699586375432371,0.0013287608842892777
0.01407118433739654,0.0010816716294531888,0.001690191747003991,0.008375231393804191,0.0012338016608519026
0.012511378769081751,0.0010032213840235004,0.0016008795580009783,0.008079972958295907,0.0011526359309533508
