mae,mse,perceptual_l2,perceptual_l1,loss
0.15239164113083178,0.02798404465581428,0.005986096767347571,0.023346100799782263,0.02798404465581428
0.08063436877304213,0.008327423793311998,0.004091965200400942,0.01647228073693397,0.008327423793311998
0.05351559270795385,0.004330436649934287,0.0034376051645161093,0.01412011959345121,0.004330436649934287
0.039439874402678175,0.0028701547493947214,0.00302555482886417,0.012708120132061776,0.0028701547493947214
0.03096547897998065,0.0021766672863208487,0.0027343789191519746,0.011766834958544048,0.0021766672863208487
0.02538558391357223,0.0017994049562931405,0.0025238153353090366,0.01110183929527561,0.0017994049562931405
0.02167207787739338,0.0015920622680057376,0.00238101081940526,0.010655473964199452,0.0015920622680057376
0.01892800783584763,0.00147901082008312,0.0023030379028265114,0.01030974567201053,0.00147901082008312
0.016139421045365466,0.0012848522335795003,0.00211019271688854,0.00975356757597937,0.0012848522335795003
0.014156441195312022,0.001171209666191559,0.0019780308805448996,0.009363826467957697,0.001171209666191559
0.01260722772845723,0.001092960195072467,0.0018802600358157006,0.00906798697385987,0.001092960195072467
0.011351122982056379,0.0010255473855151768,0.0017848586455352189,0.008766378154495514,0.0010255473855151768
