mae,mse,perceptual_l2,perceptual_l1,loss
0.15121837057559367,0.03171650332089464,0.006831748337769119,0.0261120651696671,0.03171650332089464
0.05693564907202565,0.005138984358924907,0.004502220263422222,0.018022881055719107,0.005138984358924907
0.037398423041411874,0.0030749226779982646,0.0039166165350430476,0.015801944516084358,0.0030749226779982646
0.02848888472823744,0.00241181642378389,0.0036118770395396653,0.014624969000550927,0.00241181642378389
0.02343000747592344,0.002103922003790765,0.003402512394528185,0.013804882389427146,0.002103922003790765
0.01985757596318873,0.0018973773289042849,0.003228861190139132,0.013138918191795157,0.0018973773289042849
0.017413230802356166,0.0017819461314858521,0.0031145405615974867,0.012658939085500368,0.0017819461314858521
0.015458524822402252,0.0016782161783723737,0.0029951061511809102,0.01220324669111942,0.0016782161783723737
0.013931698362466355,0.0015968126872726027,0.0028891425924786793,0.011813067909751996,0.0015968126872726027
0.012764165751750432,0.0015389726491870212,0.0028014396015204304,0.011478346511507103,0.0015389726491870212
0.01169174153271941,0.0014830337229118666,0.002721678808817708,0.01117801206854964,0.0014830337229118666
0.010854638424735953,0.0014399425106502053,0.0026506545583426153,0.01091172500922847,0.0014399425106502053
