mae,mse,perceptual_l2,perceptual_l1,loss
0.15235517351332187,0.03174320536159737,0.007528987342237912,0.029186421097211555,0.03174320536159737
0.05689399687290878,0.005504482832420867,0.005034321847580903,0.019795265166721736,0.005504482832420867
0.03746284439358968,0.0033456885748348,0.004293693640249676,0.017074234029296035,0.0033456885748348
0.02842907166741288,0.002594497234465808,0.0038986431797626724,0.015586159265315922,0.002594497234465808
0.023065199546387236,0.002228405062938663,0.003631683551364948,0.01451937054353632,0.002228405062938663
0.01938125040675308,0.0020098126749910285,0.003425748828412418,0.013592470859154172,0.0020098126749910285
0.01670370160668173,0.0018600334329333965,0.003272914564533735,0.012949349868134551,0.0018600334329333965
0.014865660035335628,0.0017698121267404844,0.003160562382782175,0.012462697642535372,0.0017698121267404844
0.013463323480036688,0.0016921264691020929,0.0030513777801563207,0.012038859762179874,0.0016921264691020929
0.012263403586943182,0.001619950483192023,0.0029500102237288816,0.0116661318404432,0.001619950483192023
0.01137662714708332,0.0015683816202903692,0.0028645006315014014,0.011341032582816029,0.0015683816202903692
0.010600905381000088,0.0015193047982885461,0.002786463261501517,0.011059193364246222,0.0015193047982885461
