mae,mse,perceptual_l2,perceptual_l1,loss
0.10491320121883202,0.016933228766041558,0.005224619849965749,0.020416325843051048,0.016933228766041558
0.041686712108166345,0.003988006800205774,0.0037073482282910203,0.014508757001993867,0.003988006800205774
0.027858233704962796,0.002663746138323177,0.0032716234278956325,0.013005901403339033,0.002663746138323177
0.021051069510646607,0.0020723232575790554,0.002967804874116537,0.012001268531690975,0.0020723232575790554
0.01695513207243752,0.0017428164224671254,0.0027379585169041223,0.011260407776598624,0.0017428164224671254
0.02489529896506078,0.003923860472410688,0.003872957548945284,0.01432322205585962,0.003923860472410688
0.024135314478698024,0.0040219853142358635,0.0038587498896882197,0.014114830494570527,0.0040219853142358635
0.02739590170101447,0.004333010767434586,0.003943466508560841,0.01469745535060277,0.004333010767434586
0.021487973308666197,0.0034252846454432854,0.0035440929112473285,0.013218023925090134,0.0034252846454432854
0.018203129119556148,0.002883890588748163,0.0033468561396253027,0.012528739274334656,0.002883890588748163
0.01597690404591199,0.0025184036075225147,0.0031880879579844834,0.012025078671006575,0.0025184036075225147
0.014230123474378846,0.002229093878991158,0.003039698225076019,0.011594493226318007,0.002229093878991158
