mae,mse,perceptual_l2,perceptual_l1,loss
0.17220710253704075,0.0398187533042424,0.006807471479820141,0.02697398737001442,0.0398187533042424
0.06508187881729882,0.00617459240760976,0.00453694826331626,0.018282379336555035,0.00617459240760976
0.04207807998110374,0.0034327709116935444,0.00391489516580817,0.015752624782899863,0.0034327709116935444
0.03162625785595281,0.002573299312413511,0.0035790815764426783,0.014379631665369028,0.002573299312413511
0.0256903639166918,0.0021975657830261507,0.0033816894884587706,0.013535511681734943,0.0021975657830261507
0.02157281920127928,0.001955941278128143,0.003216093196488931,0.012885204841688475,0.001955941278128143
0.01879437728972673,0.001817766409197504,0.003097127036650928,0.012417318821382386,0.001817766409197504
0.016582522310688377,0.0017067158372175385,0.0029883548128463314,0.012007481250518686,0.0017067158372175385
0.014856786064932305,0.0016167396784540187,0.002881444332810144,0.011631022986818298,0.0016167396784540187
0.01339210023935491,0.0015396084468865378,0.0027841326254178663,0.011283651637825078,0.0015396084468865378
0.01238439182237849,0.0014958607876179972,0.002712439873922552,0.011008410541172678,0.0014958607876179972
0.011341472756968464,0.00143871012576382,0.0026327922547883186,0.010739452806220974,0.00143871012576382
