mae,mse,perceptual_l2,perceptual_l1,loss
0.17374803787973242,0.04016432183081438,0.005343685835160158,0.020947458944685627,0.022754003823825985
0.06570666019524128,0.006128125257375373,0.00374043417688738,0.015034195573753793,0.004934279727633334
0.04222750846089191,0.0033567667243405174,0.0033436242786849244,0.013393835014450916,0.003350195506205085
0.03167469846710363,0.0025049622899954585,0.003117907392808492,0.012477959027145623,0.002811434842295759
0.025651919471382408,0.002125130773471908,0.002969828398984047,0.01187436661777764,0.0025474795836583496
0.021544219425480793,0.0018895034494607812,0.0028352327586729045,0.011362750258389683,0.0023623681010503227
0.018715766843072284,0.0017459189982712985,0.0027282861286627696,0.010971963541464248,0.002237102563355311
0.01650561125065967,0.0016369402443010524,0.00263292184045928,0.010640630307258777,0.0021349310411512136
0.014773792177867753,0.0015499132947688796,0.0025407755644652357,0.010329823694308064,0.0020453444270474297
0.013316248552498341,0.0014766402401373278,0.002460505779843327,0.010065811044481116,0.001968573010884111
0.01226503663694561,0.0014276931260313818,0.002393717572786586,0.0098394226468742,0.0019107053484034772
0.011249719870468019,0.0013730476718510354,0.002322952531639222,0.009608410002088135,0.0018480000970527645
