mae,mse,perceptual_l2,perceptual_l1,loss
0.19492734154961616,0.04986178352284797,0.005153558254527954,0.020356002344165333,0.027507670797522032
0.07109442987477482,0.0068188228245803124,0.0034229138328902954,0.014419643835820643,0.005120868356666043
0.043124978800595605,0.0032944540638877025,0.00308998219888736,0.012829032188528102,0.0031922181336219903
0.03175705289486045,0.0023830337105801547,0.0028844106175548857,0.011931451007137486,0.0026337221607158315
0.02538163705072911,0.001986570867902873,0.0027391193367562287,0.01132841189454476,0.0023628451035585035
0.02127440973415599,0.0017609673933413831,0.0026112712750786956,0.01084123953333171,0.002186119334768654
0.018337170062533038,0.0016165043289045626,0.002508723644911528,0.010450984118953205,0.002062613982439127
0.016133866439110488,0.0015147837690451323,0.002421637090287688,0.010130557569455276,0.0019682104305601936
0.014461435277494038,0.0014380260796112772,0.002340097310586391,0.009844746714146833,0.0018890616944284963
0.013026454224968025,0.0013712446291121204,0.002267052047669659,0.009588180690817892,0.0018191483390612275
0.011904577093624337,0.0013177988567209004,0.0021995931384269857,0.009356362578922065,0.001758696000143571
0.010962709750543972,0.0012716762951687837,0.0021378482162823717,0.00914833221706113,0.001704762257401422
