mae,mse,perceptual_l2,perceptual_l1,loss
0.15395849853067617,0.0316431278384321,0.007254780385457337,0.027496068110964805,0.0316431278384321
0.05915621187602261,0.005255510929557217,0.004321064755781741,0.018000648684098945,0.005255510929557217
0.0386303337130002,0.003032111892594657,0.0036995147016156828,0.01550246904033903,0.003032111892594657
0.028922283060262392,0.0023096806647688608,0.003369207089970643,0.014154376664097044,0.0023096806647688608
0.022662936961868215,0.0019506487777302911,0.003150804015233998,0.013150930309922019,0.0019506487777302911
0.018835493597611355,0.001765371904477849,0.003008768976453313,0.012522781319601637,0.001765371904477849
0.01616500808916371,0.001633123033715773,0.0028769884427433793,0.011958911814753703,0.001633123033715773
0.014393974950040142,0.0015735252987818646,0.0028076517505610573,0.011624962541912889,0.0015735252987818646
0.013326049684019556,0.0015745597087998022,0.00282716978209061,0.011562493143535277,0.0015745597087998022
0.011652279416395926,0.0014384467887196997,0.0026342468228970515,0.01091259698635557,0.0014384467887196997
0.01070358331052447,0.0013888741167701938,0.0025548626094048345,0.010620447624682122,0.0013888741167701938
0.009946020323633004,0.0013479181083148049,0.0024854922515202505,0.010368945963695045,0.0013479181083148049
