mae,mse,perceptual_l2,perceptual_l1,loss
0.061594719170894825,0.01807796888789895,0.009313102560421727,0.02655173031588205,0.01807796888789895
0.03500965388130661,0.009374987309880827,0.007041012247999318,0.021109461205190982,0.009374987309880827
0.03918295103391622,0.010573493257779879,0.007699249101348665,0.022517144612095634,0.010573493257779879
0.03449795863836031,0.008902675824350679,0.006541144012539663,0.020328486552765868,0.008902675824350679
0.03221169850948104,0.008245641480945408,0.006069349360986543,0.01887516830395371,0.008245641480945408
0.02994376705555449,0.007485327411857711,0.005846531251928056,0.01831928086100636,0.007485327411857711
0.026287173412582923,0.00622907553615331,0.005630516097657454,0.017931985967361768,0.00622907553615331
0.022229706750549878,0.004934386219722067,0.0053274019464006695,0.017231709631285032,0.004934386219722067
0.019340210556697938,0.004064863290273068,0.005081211047822649,0.016575010210962075,0.004064863290273068
0.017008455929609156,0.0034038706793451607,0.004886485703268058,0.016075289377409985,0.0034038706793451607
0.015310246030837584,0.0029325318364551625,0.004664762623987077,0.015536053435101161,0.0029325318364551625
0.013928075156562502,0.0025862158546957137,0.004479277363286537,0.015078823496864648,0.0025862158546957137
