mae,mse,perceptual_l2,perceptual_l1,loss
0.1666020147230712,0.034391036348313725,0.004530071375637732,0.01544196786798694,0.02491650220557275
0.08369620330274219,0.00903619414610134,0.0033757933138399573,0.011243818898018515,0.010140006534126006
0.054749953061799854,0.004587557130169674,0.0029983076739755967,0.009976136156727851,0.00728184665015214
0.03981635342718544,0.0030014124089376482,0.0027134611039831805,0.009111768440942275,0.00605659041957726
0.030783932391489764,0.002266620446690099,0.00249084766646722,0.008455653092153586,0.005361136764952924
0.02472295773335359,0.0018615206225816297,0.0023078464307677493,0.007907092275416153,0.004884306441513453
0.020450218292864867,0.0016130053937871316,0.002159793279357183,0.007450086150439939,0.004531545769208738
0.02074312872205094,0.0022834092188687306,0.002441924327676991,0.00808018579768042,0.005181797500342245
0.028222825421081166,0.0043404722253786625,0.0033831409318998257,0.010315476829139605,0.007327974522790216
0.02557948738651175,0.003962093440014977,0.0032545645361955703,0.010120077525227976,0.007041085466756816
0.02465710437887003,0.004155304523331476,0.003265249619757374,0.010081702519758763,0.007118503525567146
0.021381853126890372,0.00340826601512201,0.0030269382602844436,0.009594524547371891,0.006501395266946412
