mae,mse,perceptual_l2,perceptual_l1,loss
0.1560757689020684,0.033063262493676734,0.007038992821576785,0.02636121601695749,0.033063262493676734
0.0600986861035714,0.005585750667271052,0.004790532499222861,0.01869874079345284,0.005585750667271052
0.0392305350463816,0.0032632683628129695,0.004102496814604798,0.016191838012432642,0.0032632683628129695
0.029787307669499784,0.0025203691133174637,0.00373302797801192,0.014812101093397947,0.0025203691133174637
0.024250493386685276,0.002163059534210061,0.003494052822395959,0.013912922459620546,0.002163059534210061
0.020586342734933587,0.0019604948207632335,0.0033210190115836153,0.013242731285558553,0.0019604948207632335
0.017899279087610298,0.0018147740597101983,0.0031747640939089766,0.012691785186357553,0.0018147740597101983
0.015876734570283692,0.001715269275125824,0.003060587904382061,0.012272454916201032,0.001715269275125824
0.01443612037473242,0.001645854776617919,0.002958984657203253,0.011894857373281656,0.001645854776617919
0.013048414752287737,0.0015714615183451612,0.0028604494377384372,0.011544952669579557,0.0015714615183451612
0.01200801927074361,0.0015215190025153723,0.00278479180069937,0.011266922781998274,0.0015215190025153723
0.011049291810768008,0.0014616456903935537,0.0026939705075899895,0.010963428520638632,0.0014616456903935537
