mae,mse,perceptual_l2,perceptual_l1,loss
0.25715158004563965,0.07352308266851586,0.007528889171721954,0.02724393982004067,0.07352308266851586
0.19205819279127065,0.040160181043730356,0.0049959666564016675,0.019852853900325734,0.040160181043730356
0.15401344387407723,0.026142561847554972,0.004531649768981732,0.01889043191229771,0.026142561847554972
0.12551988160770364,0.017687003980900184,0.00406706027888591,0.017144081441975142,0.017687003980900184
0.10437417572324885,0.01254948176579432,0.003741294516504326,0.015749008380477235,0.01254948176579432
0.08783572174308396,0.009190836587952961,0.0034668830249301244,0.014709977558215154,0.009190836587952961
0.07469088272432906,0.006926443562762465,0.003231032368514308,0.013858482320283517,0.006926443562762465
0.0639851449804663,0.005350780221070529,0.003025436568772867,0.01314379431257264,0.005350780221070529
0.05521708803390816,0.004232256074888263,0.002842035816245911,0.012515374100025236,0.004232256074888263
0.04795548272624812,0.0034200874051783453,0.0026735980188806545,0.011967581861264532,0.0034200874051783453
0.04182103773911489,0.0028166440686464823,0.0025205202038701973,0.011476727318726551,0.0028166440686464823
0.03668741573670775,0.0023684836727443674,0.0023860383757359693,0.01102433557802679,0.0023684836727443674
