mae,mse,perceptual_l2,perceptual_l1,loss
0.16618775220269663,0.03334680214638673,0.006149670040331452,0.02332944927054266,0.03334680214638673
0.08713745477389466,0.009615009533502377,0.0043410893660145965,0.017437259091025007,0.009615009533502377
0.05779624735353776,0.004984235046914066,0.003674579640821824,0.01523274547937049,0.004984235046914066
0.04256875444768486,0.003265050419958419,0.003239818471045932,0.013719164514324258,0.003265050419958419
0.03352517261028633,0.0024780153673170796,0.002959155770744449,0.012769686962672708,0.0024780153673170796
0.02734694774700561,0.002011991012126436,0.0027175767158628254,0.011977187949527705,0.002011991012126436
0.022986452772698566,0.0017275415756873743,0.0025348272684053473,0.011384868890676298,0.0017275415756873743
0.01968980908050647,0.0015250035930753842,0.0023729249820713806,0.010863995597824711,0.0015250035930753842
0.01720226782726235,0.0013826805401071477,0.002231945335550409,0.010436572500946083,0.0013826805401071477
0.015152634021373833,0.001262344694571237,0.0021004686487352407,0.010033312575416122,0.001262344694571237
0.013551348696986567,0.0011792513401106344,0.0020009049043710025,0.009717368540459539,0.0011792513401106344
0.012163545496604493,0.001095374901341042,0.0018896945815215212,0.009363100132878133,0.001095374901341042
