mae,mse,perceptual_l2,perceptual_l1,loss
0.2294018578906892,0.06160798338518948,0.004456773143790791,0.014252875041352467,0.02609165198743458
0.12073554712099215,0.017829587543651375,0.0034253665540124258,0.01116475491693347,0.012830962929266885
0.07787437802770546,0.008057287874526118,0.003071328047251833,0.00994611811071577,0.009473910506979174
0.055814162204167204,0.004737815287432521,0.0028179189947303276,0.009123191217786406,0.008026847207378918
0.042514594511313085,0.0032664871039029906,0.002598567453754669,0.008458465068724413,0.007160470553722068
0.03358344788772131,0.0025064301147034495,0.0024240078715582498,0.007929304751412024,0.006573586046316745
0.040293240058101754,0.005342167177400239,0.0035555904115337498,0.010542065968769183,0.009242091186687836
0.035570297940793284,0.004764249263199014,0.0033207650791546206,0.010006814140418898,0.00869617286190076
0.031582684526059085,0.004304350125415683,0.003118527345287823,0.009555630126678441,0.008242810112844274
0.028613581245268145,0.004048964383184281,0.0030531750624595414,0.009400271703337182,0.008062444839111732
0.02651345729827881,0.004010704413034923,0.0031771855080239262,0.009628528033717465,0.00822407205190488
0.02602956241672419,0.004259957872499174,0.0031701081205381086,0.009633188134134388,0.00828988053040461
